Date,1COV_X,ADS_X,ALV_X,BAS_X,BAYN_X,BEI_X,BMW_X,CON_X,DAI_X,DB1_X,DBK_X,DPW_X,DTE_X,EOAN_X,FME_X,FRE_X,HEI_X,HEN3_X,IFX_X,LHA_X,LIN_X,MRK_X,MTX_X,MUV2_X,RWE_X,SAP_X,SIE_X,VNA_X,VOW3_X,WDI_X,Index
2003-08-12,,71.71,90.0,40.13,19.27,107.15,33.72,21.0,31.57,45.73,54.25,13.53,13.59,46.2,45.56,50.74,28.54,55.47,10.92,11.2,35.15,25.1,,94.5,24.72,98.64,49.96,,26.66,2.28,3381.709961
2003-08-13,,71.95,88.7,40.35,18.96,116.25,34.51,21.84,32.11,44.35,54.36,13.58,13.59,45.26,45.65,49.9,28.3,56.25,11.38,11.35,35.36,25.3,,94.26,24.4,100.65,51.5,,27.45,2.35,3398.889893
2003-08-14,,72.7,88.08,41.19,19.19,115.9,34.94,22.1,32.75,45.38,55.34,14.05,13.79,47.29,45.59,52.8,28.85,56.6,11.27,11.5,37.59,26.0,,96.37,24.8,99.29,52.76,,28.41,2.35,3452.6999509999996
2003-08-15,,71.7,85.35,41.79,19.29,115.1,34.79,22.75,33.1,44.32,54.85,14.09,13.75,47.01,45.2,52.8,29.5,57.7,11.07,11.62,37.48,25.99,,97.8,24.56,98.0,52.5,,29.19,2.35,3443.929932
2003-08-18,,72.23,88.42,42.36,19.84,112.95,35.39,22.34,33.51,44.49,55.44,14.26,13.92,47.72,45.61,53.39,31.13,58.5,11.34,11.94,39.6,26.2,,100.49,24.8,99.9,53.68,,29.05,2.54,3507.2299799999996
2003-08-19,,72.1,89.07,42.15,19.44,110.75,36.21,22.52,33.3,43.1,54.28,14.34,13.82,46.9,44.64,53.4,31.7,57.55,11.79,11.91,38.75,26.05,,104.1,24.35,102.7,54.72,,28.85,2.44,3504.530029
2003-08-20,,72.05,86.66,42.22,19.9,113.5,36.2,22.85,33.71,43.76,54.18,14.74,13.71,47.1,44.17,53.35,30.25,58.16,11.69,12.06,39.14,25.5,,102.96,24.43,102.6,54.61,,29.0,2.5,3501.2299799999996
2003-08-21,,74.75,87.25,42.41,20.03,114.0,37.55,23.56,34.89,45.27,54.5,15.09,13.88,47.5,44.08,53.1,32.28,58.64,12.49,12.65,38.73,25.3,,105.52,24.55,105.6,56.08,,30.11,2.45,3565.469971
2003-08-22,,72.27,85.65,42.8,19.97,115.95,37.29,23.41,34.55,45.41,53.67,14.85,13.72,47.09,44.99,53.0,32.76,58.55,13.05,12.6,38.72,25.8,,106.42,24.4,105.95,56.64,,30.07,2.33,3549.0500490000004
2003-08-25,,72.6,84.25,42.33,19.72,115.0,37.05,22.9,34.21,44.4,52.8,14.53,13.53,46.91,44.85,53.15,31.51,58.16,12.79,12.42,38.55,25.9,,103.0,24.43,104.56,55.37,,29.55,2.21,3500.0900880000004
2003-08-26,,71.36,82.78,42.36,19.59,113.52,36.38,22.92,34.1,43.39,52.39,13.97,13.5,46.57,45.24,53.66,31.81,58.14,12.49,12.32,37.93,25.01,,99.05,24.09,102.61,54.25,,29.57,2.35,3455.4799799999996
2003-08-27,,74.71,83.5,42.58,19.77,115.95,35.99,22.69,34.67,43.3,52.97,14.34,13.38,46.96,45.59,54.52,31.21,57.72,12.97,12.36,38.22,25.89,,100.5,24.45,103.67,54.72,,29.9,2.3,3483.080078
2003-08-28,,75.79,81.55,42.51,19.76,115.35,35.93,23.64,34.95,43.4,53.02,14.54,13.28,46.91,46.82,55.26,32.06,57.76,13.16,12.45,38.25,25.6,,95.0,24.54,106.55,56.07,,30.15,2.3,3492.669922
2003-08-29,,76.27,81.21,41.94,19.47,115.7,35.99,23.74,34.69,44.03,52.64,14.6,13.0,47.1,46.1,56.5,33.5,57.94,13.34,12.45,38.11,26.37,,93.2,24.53,109.3,56.4,,30.3,2.4,3484.580078
2003-09-01,,76.66,84.5,43.05,19.93,115.7,36.43,23.5,35.9,44.24,53.85,14.68,13.15,47.65,46.82,57.01,32.55,58.7,13.46,12.59,38.81,28.2,,96.7,24.8,114.89,57.85,,31.1,2.3,3571.219971
2003-09-02,,77.25,83.35,42.87,19.63,114.99,37.18,23.88,36.01,43.87,54.32,14.99,13.07,47.23,47.12,58.88,32.5,58.7,13.24,12.79,38.47,27.3,,97.36,25.43,113.24,57.36,,31.02,2.27,3567.1999509999996
2003-09-03,,77.94,85.9,43.0,20.35,116.24,38.4,24.6,36.85,45.09,56.65,15.58,13.12,46.34,46.8,59.49,33.45,58.9,13.04,12.95,39.53,28.82,,100.35,25.53,125.21,57.87,,31.28,2.27,3647.51001
2003-09-04,,76.75,87.2,42.8,20.35,115.26,38.4,24.2,36.56,45.76,57.2,15.8,13.15,46.0,46.7,59.5,33.97,59.69,12.9,13.06,40.07,28.22,,102.21,25.9,126.26,58.32,,31.55,2.3,3668.669922
2003-09-05,,76.55,85.28,42.15,20.0,115.49,37.35,24.43,35.44,46.14,56.31,15.6,13.02,45.32,47.28,59.69,36.0,59.14,13.19,13.1,39.25,28.55,,100.6,25.7,122.47,57.15,,30.91,2.3,3607.709961
2003-09-08,,76.26,86.59,42.41,20.36,115.79,37.06,24.45,35.1,46.2,57.66,15.59,13.04,45.85,48.4,59.36,35.76,59.7,13.65,12.76,39.74,28.6,,102.7,25.47,123.55,58.09,,30.81,2.27,3641.530029
2003-09-09,,75.71,85.25,41.85,20.24,115.0,36.46,23.55,34.2,45.81,58.0,15.49,13.09,45.39,48.75,58.91,34.36,59.69,13.79,12.43,39.46,28.9,,100.0,25.32,119.79,56.63,,29.85,2.1,3594.399902
2003-09-10,,74.95,83.64,41.65,19.85,115.03,35.54,23.05,33.49,45.03,57.01,15.1,13.15,45.29,49.4,59.0,32.9,58.2,13.03,12.16,38.45,27.9,,98.35,25.24,116.62,54.93,,29.0,2.18,3536.8701170000004
2003-09-11,,76.3,84.3,41.83,19.84,114.9,36.25,24.18,33.98,44.7,57.6,15.13,13.22,45.49,51.48,61.0,32.3,59.4,13.04,12.24,38.56,28.58,,99.6,25.1,117.63,55.64,,29.67,2.39,3566.850098
2003-09-12,,75.7,83.0,41.23,19.65,115.8,35.27,23.8,33.35,44.92,56.94,15.19,13.16,44.5,53.36,63.51,32.65,58.9,12.66,11.98,38.35,28.15,,96.9,24.6,113.03,54.6,,29.23,2.55,3508.0600590000004
2003-09-15,,75.4,83.2,41.32,19.82,115.21,35.43,23.9,33.52,44.35,57.05,15.26,13.19,44.6,52.27,62.0,33.23,58.98,12.53,12.0,38.82,28.7,,95.3,24.71,113.5,54.61,,29.34,3.0,3516.3100590000004
2003-09-16,,75.75,84.6,41.63,20.02,115.24,35.7,23.78,33.97,45.0,58.07,15.22,13.29,45.15,51.86,61.5,33.05,59.15,12.61,12.06,39.46,28.8,,96.3,24.8,116.11,55.87,,29.65,3.19,3564.75
2003-09-17,,74.58,84.1,41.2,19.76,115.4,35.98,24.0,33.94,45.57,57.37,15.11,13.1,45.02,51.6,62.5,32.01,59.49,12.88,12.35,39.29,28.41,,97.1,24.53,118.75,56.27,,29.96,2.88,3561.030029
2003-09-18,,74.8,84.5,41.28,20.86,114.05,36.44,24.3,34.13,46.35,59.2,15.26,13.21,45.21,52.37,63.0,31.21,60.65,13.08,12.74,40.1,28.3,,97.41,24.57,120.13,57.3,,30.19,2.75,3612.0200200000004
2003-09-19,,74.9,82.5,41.47,20.61,114.3,36.55,24.69,33.96,46.18,58.15,15.09,13.05,45.8,51.83,63.8,31.14,60.66,13.0,12.6,39.5,29.5,,96.5,24.38,119.34,56.5,,29.77,3.03,3578.6999509999996
2003-09-22,,74.66,78.45,39.96,19.98,112.1,34.88,24.35,32.96,45.83,56.2,14.79,12.77,44.37,51.66,63.0,30.84,59.97,12.52,12.44,39.71,28.39,,92.53,23.79,115.22,53.77,,28.28,2.8,3456.2700200000004
2003-09-23,,75.6,77.25,39.0,19.76,110.5,34.17,24.32,32.25,44.69,55.66,14.33,12.76,43.59,51.36,68.5,30.5,59.5,12.41,12.02,38.05,28.6,,90.9,23.37,113.65,53.1,,27.59,2.8,3411.0200200000004
2003-09-24,,77.31,74.39,37.79,18.77,110.27,32.55,23.69,31.15,44.48,53.6,13.99,12.51,42.3,50.1,66.51,31.95,58.0,12.4,11.79,36.72,28.25,,88.32,22.8,109.25,51.85,,26.69,2.5,3307.340088
2003-09-25,,77.38,75.67,38.29,18.83,109.39,32.62,24.07,30.95,44.02,54.13,14.4,12.57,43.07,50.67,64.52,33.4,59.52,11.97,11.75,36.35,27.65,,87.95,23.11,110.35,51.67,,27.19,2.62,3326.27002
2003-09-26,,78.08,75.83,38.56,19.14,109.76,33.15,24.96,30.7,44.75,53.9,14.77,12.62,42.65,49.45,65.0,33.4,59.44,11.36,11.67,37.0,27.21,,86.82,23.32,108.62,51.95,,26.97,2.7,3324.850098
2003-09-29,,77.95,77.35,38.2,18.94,109.79,33.23,25.1,30.9,44.43,53.73,14.92,12.6,42.58,50.02,66.75,32.0,59.48,11.41,11.73,36.43,27.94,,87.2,23.19,106.2,52.2,,27.45,2.46,3323.3798829999996
2003-09-30,,74.95,75.8,37.7,18.55,109.74,32.45,25.0,30.14,43.8,52.25,14.67,12.44,41.9,49.49,63.29,31.5,58.75,11.22,11.29,35.36,27.68,,85.31,22.84,104.88,51.14,,26.64,2.46,3256.780029
2003-10-01,,75.53,77.45,38.29,18.73,109.17,33.76,25.0,30.78,45.0,53.5,14.85,12.59,43.19,50.99,65.75,31.99,58.85,11.29,11.39,36.09,27.6,,87.0,23.38,107.5,52.44,,27.35,2.34,3329.830078
2003-10-02,,75.55,76.0,37.55,17.97,110.98,33.0,24.86,29.76,45.83,53.41,15.54,12.36,41.7,49.64,66.73,30.25,57.78,11.34,11.1,36.64,27.51,,86.0,22.66,105.95,52.02,,26.5,2.55,3276.639893
2003-10-03,,76.67,79.29,39.78,18.67,110.75,34.49,25.39,30.94,46.14,55.45,15.62,12.77,43.45,51.85,65.45,30.76,58.55,12.1,11.74,37.59,27.5,,90.07,23.56,114.79,54.45,,27.7,2.88,3419.0
2003-10-06,,77.39,78.48,39.34,18.65,109.4,34.74,26.17,30.76,46.19,55.21,15.67,12.6,43.03,51.12,63.6,32.53,56.86,11.96,11.57,37.35,28.2,,88.75,23.46,115.57,54.33,,27.81,2.79,3404.9099119999996
2003-10-07,,76.98,78.05,38.33,18.29,108.25,34.28,25.88,29.9,45.81,54.1,15.7,12.48,42.48,50.41,60.44,31.88,57.9,11.62,11.55,36.85,27.24,,86.46,23.13,113.89,53.9,,27.4,2.7,3355.780029
2003-10-08,,77.51,77.5,38.37,18.48,107.9,34.36,26.36,29.55,46.73,54.26,16.3,12.55,42.52,50.65,62.01,31.65,57.5,11.77,11.58,36.48,27.68,,87.25,23.05,129.37,54.1,,27.59,2.62,3395.330078
2003-10-09,,78.9,80.48,39.37,18.81,110.49,35.32,27.18,31.15,47.1,55.5,16.51,12.78,43.21,52.2,62.55,31.1,57.9,12.28,12.01,36.45,28.32,,92.1,23.53,126.45,55.72,,28.5,2.6,3481.899902
2003-10-10,,79.75,79.95,38.9,18.64,108.24,34.88,26.99,30.91,46.58,55.85,16.74,12.79,43.11,50.77,62.57,31.4,58.71,12.16,11.93,36.71,28.46,,91.86,23.17,124.08,55.46,,28.43,2.55,3471.25
2003-10-13,,79.13,83.3,39.4,19.19,109.3,35.1,27.46,31.49,46.52,56.8,16.91,12.85,43.14,51.7,62.55,33.07,60.87,12.49,12.13,37.6,28.35,,96.09,23.56,127.9,56.55,,28.89,2.44,3538.389893
2003-10-14,,79.49,82.88,39.68,19.24,110.95,35.07,27.69,31.77,46.49,57.09,17.09,12.89,42.4,51.97,62.8,33.0,60.11,12.28,12.21,37.42,27.99,,95.41,23.62,128.7,56.42,,29.45,2.8,3538.1298829999996
